         564678 function calls (551003 primitive calls) in 1.105 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:180(XlsxWriter)
        2    0.000    0.000    0.000    0.000 {method 'reset' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 structures.py:86(__init__)
        1    0.000    0.000    0.000    0.000 _hooks.py:591(_SubsetHookCaller)
        1    0.000    0.000    0.000    0.000 abc.py:68(PathEntryFinder)
        1    0.000    0.000    0.000    0.000 fixtures.py:1215(FixtureFunctionMarker)
        2    0.000    0.000    0.000    0.000 structures.py:52(istestfunc)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:13(_NestedSequence)
        2    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        1    0.000    0.000    0.000    0.000 runners.py:20(Runner)
        1    0.000    0.000    0.000    0.000 platform.py:1017(machine)
       12    0.000    0.000    0.000    0.000 message.py:648(get_default_type)
        1    0.000    0.000    0.000    0.000 parser.py:67(HeaderParser)
       11    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'set' objects}
        1    0.000    0.000    0.000    0.000 request.py:60(make_headers)
        1    0.000    0.000    0.000    0.000 indexing.py:2545(_AtIndexer)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'frozenset' objects}
        3    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        1    0.000    0.000    0.000    0.000 frequencies.py:432(_TimedeltaFrequencyInferer)
        1    0.000    0.000    0.000    0.000 mac_iceland.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 header.py:408(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 numbers.py:292(Rational)
        3    0.000    0.000    0.000    0.000 _add_docstring.py:11(add_newdoc)
        1    0.000    0.000    0.000    0.000 apply.py:808(NDFrameApply)
        1    0.000    0.000    0.000    0.000 iso8859_13.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 webhook.py:62(WebhookClient)
        1    0.000    0.000    0.000    0.000 format.py:875(DataFrameRenderer)
        1    0.000    0.000    0.000    0.000 capture.py:362(SysCaptureBase)
        1    0.000    0.000    0.000    0.000 cp1125.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 log.py:429(StatusMessageWatcherAsync)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        5    0.000    0.000    0.000    0.000 tokenize.py:384(read_or_stop)
        3    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 fixtures.py:1257(FixtureFunctionDefinition)
        1    0.000    0.000    0.000    0.000 typing.py:2446(no_type_check)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 _policybase.py:279(Compat32)
        1    0.000    0.000    0.000    0.000 python_api.py:389(ApproxScalar)
        1    0.000    0.000    0.000    0.000 fixtures.py:303(FuncFixtureInfo)
        1    0.000    0.000    0.000    0.000 logging.py:890(_LiveLoggingStreamHandler)
        1    0.000    0.000    0.000    0.000 _typing.py:314(ReadCsvBuffer)
        1    0.000    0.000    0.000    0.000 encoder.py:74(JSONEncoder)
        6    0.000    0.000    0.000    0.000 unix_events.py:856(__init_subclass__)
        1    0.000    0.000    0.000    0.000 events.py:29(Handle)
        1    0.000    0.000    0.000    0.000 header.py:175(Header)
        1    0.000    0.000    0.000    0.000 argparse.py:687(RawTextHelpFormatter)
        1    0.000    0.000    0.000    0.000 tempfile.py:132(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 more.py:325(peekable)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 response.py:300(MultiDecoder)
        8    0.000    0.000    0.000    0.000 six.py:80(_add_doc)
        9    0.000    0.000    0.000    0.000 dataclasses.py:1293(<genexpr>)
        1    0.000    0.000    0.000    0.000 _manager.py:62(DistFacade)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 info.py:845(_SeriesTableBuilder)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
        1    0.000    0.000    0.000    0.000 info.py:777(_DataFrameTableBuilderVerbose)
        1    0.000    0.000    0.000    0.000 schedule.py:33(ScheduleClient)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 actor_version.py:42(ActorVersionClient)
        1    0.000    0.000    0.000    0.000 threading.py:137(_RLock)
        1    0.000    0.000    0.000    0.000 decoder.py:255(JSONDecoder)
        1    0.000    0.000    0.000    0.000 streams.py:116(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 easter.py:1(<module>)
        5    0.000    0.000    0.000    0.000 six.py:186(_get_module)
        1    0.000    0.000    0.000    0.000 ssl.py:185(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 _globals.py:53(__new__)
        1    0.000    0.000    0.000    0.000 calendar.py:449(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 blocks.py:2135(NumpyBlock)
        2    0.000    0.000    0.000    0.000 config.py:650(_select_options)
        1    0.000    0.000    0.000    0.000 sessions.py:107(SessionRedirectMixin)
       10    0.000    0.000    0.000    0.000 accessor.py:222(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1158(create_module)
        1    0.000    0.000    0.000    0.000 webhook_collection.py:15(WebhookCollectionClient)
        1    0.000    0.000    0.000    0.000 actor_collection.py:138(ActorCollectionClientAsync)
        1    0.000    0.000    0.000    0.000 formatter.py:25(Formatter)
        6    0.000    0.000    0.000    0.000 parser.py:48(__init__)
        1    0.000    0.000    0.000    0.000 accessors.py:136(ArrowTemporalProperties)
        1    0.000    0.000    0.000    0.000 queues.py:218(PriorityQueue)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:266(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:347(__new__)
        1    0.000    0.000    0.000    0.000 schedule.py:122(ScheduleClientAsync)
        1    0.000    0.000    0.000    0.000 task_collection.py:13(TaskCollectionClient)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:1203(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 pytables.py:2021(TableIterator)
        1    0.000    0.000    0.000    0.000 terminal.py:56(TerminalFormatter)
        1    0.000    0.000    0.000    0.000 _parse.py:9(ParsedLine)
        1    0.000    0.000    0.000    0.000 tempfile.py:432(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 request.py:422(OpenerDirector)
        1    0.000    0.000    0.000    0.000 exceptions.py:142(NewConnectionError)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 logging.py:373(LogCaptureHandler)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:35(_DTypeDict)
        1    0.000    0.000    0.000    0.000 _typing.py:543(ArrowArrayExportable)
        1    0.000    0.000    0.000    0.000 _version.py:13(NumpyVersion)
        1    0.000    0.000    0.000    0.000 stash.py:29(Stash)
        1    0.000    0.000    0.000    0.000 _internal.py:591(_Stream)
        1    0.000    0.000    0.000    0.000 six.py:219(is_package)
        3    0.000    0.000    0.000    0.000 __init__.py:510(CFunctionType)
        1    0.000    0.000    0.000    0.000 __init__.py:135(_BaseVersion)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 pytables.py:437(PyTablesExprVisitor)
        1    0.000    0.000    0.000    0.000 common.py:1018(_BytesTarFile)
        1    0.000    0.000    0.000    0.000 html.py:701(_LxmlFrameParser)
        1    0.000    0.000    0.000    0.000 unix_events.py:1220(MultiLoopChildWatcher)
        1    0.000    0.000    0.000    0.000 _factories.py:9(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:394(notify)
        1    0.000    0.000    0.000    0.000 build.py:85(BuildClientAsync)
        1    0.000    0.000    0.000    0.000 build.py:9(BuildClient)
        1    0.000    0.000    0.000    0.000 _strptime.py:43(LocaleTime)
        1    0.000    0.000    0.000    0.000 capture.py:186(EncodedFile)
        1    0.000    0.000    0.000    0.000 rolling.py:3457(RollingGroupby)
        1    0.000    0.000    0.000    0.000 ast.py:74(_convert_num)
        1    0.000    0.000    0.000    0.000 _adapters.py:81(ChildPath)
        1    0.000    0.000    0.000    0.000 pytables.py:3361(SeriesFixed)
        1    0.000    0.000    0.000    0.000 utils.py:61(ArrowCTypes)
        1    0.000    0.000    0.000    0.000 _adapters.py:46(SpecPath)
        1    0.000    0.000    0.000    0.000 core.py:1320(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 abc.py:195(SourceLoader)
        1    0.000    0.000    0.000    0.000 timing.py:52(Duration)
        1    0.000    0.000    0.000    0.000 describe.py:101(NDFrameDescriberAbstract)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 sql.py:2499(SQLiteTable)
        1    0.000    0.000    0.000    0.000 base_client.py:14(_BaseBaseClient)
        1    0.000    0.000    0.000    0.000 __init__.py:503(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 ssl.py:227(_TLSMessageType)
        1    0.000    0.000    0.000    0.000 records.py:196(record)
        1    0.000    0.000    0.000    0.000 _datasource.py:532(Repository)
        4    0.000    0.000    0.000    0.000 core.py:3482(dtype)
       13    0.000    0.000    0.000    0.000 _globals.py:59(__repr__)
        3    0.000    0.000    0.000    0.000 _decorators.py:104(deprecate_kwarg)
        1    0.000    0.000    0.000    0.000 __init__.py:22(InfinityType)
        1    0.000    0.000    0.000    0.000 _internal.py:211(dummy_ctype)
        1    0.000    0.000    0.000    0.000 __init__.py:992(_DeprecatedInicfgProxy)
        1    0.000    0.000    0.000    0.000 code.py:1429(ReprFileLocation)
        1    0.000    0.000    0.000    0.000 __init__.py:322(CDLL)
        1    0.000    0.000    0.000    0.000 suite.py:328(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1776(FileCookieJar)
        1    0.000    0.000    0.000    0.000 task_collection.py:110(TaskCollectionClientAsync)
        1    0.000    0.000    0.000    0.000 schedule_collection.py:13(ScheduleCollectionClient)
        1    0.000    0.000    0.000    0.000 _typing.py:290(WriteBuffer)
        1    0.000    0.000    0.000    0.000 webhook_collection.py:99(WebhookCollectionClientAsync)
        1    0.000    0.000    0.000    0.000 code.py:1267(ExceptionChainRepr)
        1    0.000    0.000    0.000    0.000 subprocess.py:17(SubprocessStreamProtocol)
        1    0.000    0.000    0.000    0.000 accessors.py:237(StructAccessor)
        1    0.000    0.000    0.000    0.000 __init__.py:345(SubclassedDataFrame)
        7    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
       12    0.000    0.000    0.000    0.000 accessors.py:147(<lambda>)
        1    0.000    0.000    0.000    0.000 selector_events.py:1216(_SelectorDatagramTransport)
        4    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        1    0.000    0.000    0.000    0.000 accessors.py:432(TimedeltaProperties)
        1    0.000    0.000    0.000    0.000 probe.py:13(__init__)
        1    0.000    0.000    0.000    0.000 outcomes.py:106(_Skip)
        3    0.000    0.000    0.000    0.000 dataclasses.py:604(<genexpr>)
        1    0.000    0.000    0.000    0.000 user.py:15(UserClient)
        1    0.000    0.000    0.000    0.000 actor_version.py:130(ActorVersionClientAsync)
        1    0.000    0.000    0.000    0.000 runner.py:431(SetupState)
        1    0.000    0.000    0.000    0.000 datetimes.py:114(FulldatetimeDict)
        1    0.000    0.000    0.000    0.000 locks.py:23(Lock)
        1    0.000    0.000    0.000    0.000 legacypath.py:266(TempdirFactory)
        1    0.000    0.000    0.000    0.000 response.py:54(ContentDecoder)
        3    0.000    0.000    0.000    0.000 __init__.py:1968(close)
        1    0.000    0.000    0.000    0.000 nodes.py:84(NodeMeta)
        1    0.000    0.000    0.000    0.000 __init__.py:174(HTTPMethod)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:511(_is_param_expr)
        1    0.000    0.000    0.000    0.000 abc.py:80(ResourceLoader)
        1    0.000    0.000    0.000    0.000 core.py:2430(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 __init__.py:2285(NullHandler)
        1    0.000    0.000    0.000    0.000 apply.py:1590(GroupByApply)
        1    0.000    0.000    0.000    0.000 loader.py:74(__init__)
        2    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
        1    0.000    0.000    0.000    0.000 dataset_collection.py:12(DatasetCollectionClient)
        1    0.000    0.000    0.000    0.000 __init__.py:48(PackageNotFoundError)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 cookiejar.py:841(CookiePolicy)
        1    0.000    0.000    0.000    0.000 ops.py:1232(DataSplitter)
        1    0.000    0.000    0.000    0.000 _datasource.py:97(__init__)
        1    0.000    0.000    0.000    0.000 actor_version_collection.py:15(ActorVersionCollectionClient)
        1    0.000    0.000    0.000    0.000 _collections.py:156(HTTPHeaderDictItemView)
        1    0.000    0.000    0.000    0.000 _types.py:13(ListPage)
        1    0.000    0.000    0.000    0.000 capture.py:203(CaptureIO)
        1    0.000    0.000    0.000    0.000 __init__.py:175(Pandas4Warning)
        3    0.000    0.000    0.000    0.000 inspect.py:748(getmro)
        1    0.000    0.000    0.000    0.000 accessors.py:268(DatetimeProperties)
        1    0.000    0.000    0.000    0.000 info.py:891(_SeriesTableBuilderVerbose)
        1    0.000    0.000    0.000    0.000 threading.py:1485(current_thread)
        1    0.000    0.000    0.000    0.000 format.py:1494(_Datetime64Formatter)
        1    0.000    0.000    0.000    0.000 key_value_store_collection.py:12(KeyValueStoreCollectionClient)
